date,rain,snowdepth,snow,weekday,weekend,holidays,trips,pmt,entries
2013-01-12,0.02,0.0,0.0,7,1,0,504883.0,2430494.0,
2013-01-13,0.0,0.0,0.0,1,0,0,439983.0,2370004.0,
2013-01-14,0.09,0.0,0.0,2,0,0,441021.0,2075455.0,
2013-01-15,0.12,0.0,0.0,3,0,0,494383.0,2221123.0,
2013-01-16,0.69,0.0,0.0,4,0,0,497460.0,2273204.0,
2013-01-17,0.0,0.0,0.0,5,0,0,509629.0,2398320.0,
2013-01-18,0.0,0.0,0.0,6,1,0,540869.0,2543417.0,
2013-01-19,0.0,0.0,0.0,7,1,0,507837.0,2494671.0,
2013-01-20,0.0,0.0,0.0,1,0,0,456912.0,2373563.0,
2013-01-21,0.0,0.0,0.0,2,0,1,382258.0,2002221.0,
2013-01-22,0.0,0.0,0.0,3,0,0,493493.0,2204723.0,
2013-01-23,0.0,0.0,0.0,4,0,0,517681.0,2269643.0,
2013-01-24,0.0,0.0,0.0,5,0,0,529489.0,2418537.0,
2013-01-25,0.07,0.0,1.5,6,1,0,534282.0,2431013.0,
2013-01-26,0.0,2.0,0.0,7,1,0,554599.0,2619944.0,
2013-01-27,0.0,1.0,0.0,1,0,0,468136.0,2480768.0,
2013-01-28,0.22,1.0,0.0,2,0,0,448503.0,2070537.0,
2013-01-29,0.06,0.0,0.0,3,0,0,474986.0,2119572.0,
2013-01-30,0.04,0.0,0.0,4,0,0,479941.0,2152479.0,
2013-01-31,0.9,0.0,0.0,5,0,0,528482.0,2432838.0,
2013-02-01,0.0,0.0,0.0,6,1,0,564218.0,2585658.0,
2013-02-02,0.02,0.0,0.1,7,1,0,567217.0,2622145.0,
2013-02-03,0.02,0.0,0.3,1,0,0,470124.0,2442109.0,
2013-02-04,0.0,0.0,0.0,2,0,0,454562.0,2116410.0,
2013-02-05,0.02,0.0,0.4,3,0,0,480056.0,2098934.0,
2013-02-06,0.0,0.0,0.0,4,0,0,503868.0,2248757.0,
2013-02-07,0.0,0.0,0.0,5,0,0,532145.0,2465065.0,
2013-02-08,1.15,0.0,6.3,6,1,0,430407.0,1785498.0,
2013-02-09,0.38,11.0,5.1,7,1,0,390162.0,1783348.0,
2013-02-10,0.0,10.0,0.0,1,0,0,456926.0,2399792.0,
2013-02-11,0.49,9.0,0.0,2,0,0,456273.0,2106983.0,
2013-02-12,0.0,4.0,0.0,3,0,0,501197.0,2286236.0,
2013-02-13,0.03,0.0,0.0,4,0,0,521370.0,2395764.0,
2013-02-14,0.0,0.0,0.0,5,0,0,524565.0,2495609.0,
2013-02-15,0.0,0.0,0.0,6,1,0,534059.0,2617219.0,
2013-02-16,0.02,0.0,0.0,7,1,0,539617.0,2658286.0,
2013-02-17,0.0,0.0,0.0,1,0,0,503632.0,2572696.0,
2013-02-18,0.0,0.0,0.0,2,0,1,404544.0,2136917.0,
2013-02-19,0.15,0.0,0.0,3,0,0,453918.0,2152095.0,
2013-02-20,0.0,0.0,0.0,4,0,0,509863.0,2293458.0,
2013-02-21,0.0,0.0,0.0,5,0,0,535347.0,2458665.0,
2013-02-22,0.0,0.0,0.0,6,1,0,555897.0,2625356.0,
2013-02-23,0.26,0.0,0.0,7,1,0,582260.0,2765167.0,
2013-02-24,0.01,0.0,0.0,1,0,0,472103.0,2525493.0,
2013-02-25,0.0,0.0,0.0,2,0,0,449297.0,2178681.0,
2013-02-26,0.14,0.0,0.0,3,0,0,494068.0,2256100.0,
2013-02-27,1.56,0.0,0.0,4,0,0,506389.0,2316121.0,
2013-02-28,0.0,0.0,0.0,5,0,0,522197.0,2497711.0,
2013-03-01,0.0,0.0,0.0,6,1,0,561527.0,2699565.0,
2013-03-02,0.0,0.0,0.0,7,1,0,582011.0,2838295.0,
2013-03-03,0.0,0.0,0.0,1,0,0,490672.0,2677045.0,
2013-03-04,0.0,0.0,0.0,2,0,0,463997.0,2229939.0,
2013-03-05,0.0,0.0,0.0,3,0,0,491163.0,2252132.0,
2013-03-06,0.0,0.0,0.0,4,0,0,515617.0,2337302.0,
2013-03-07,0.19,0.0,0.0,5,0,0,535647.0,2452678.0,
2013-03-08,0.54,2.0,4.0,6,1,0,542874.0,2550586.0,
2013-03-09,0.0,2.0,0.0,7,1,0,559205.0,2804771.0,
2013-03-10,0.0,0.0,0.0,1,0,0,465699.0,2591848.0,
2013-03-11,0.0,0.0,0.0,2,0,0,448852.0,2208130.0,
2013-03-12,0.79,0.0,0.0,3,0,0,492321.0,2238661.0,
2013-03-13,0.0,0.0,0.0,4,0,0,512036.0,2455256.0,
2013-03-14,0.0,0.0,0.0,5,0,0,549841.0,2666400.0,
2013-03-15,0.0,0.0,0.0,6,1,0,556405.0,2751518.0,
2013-03-16,0.12,0.0,0.3,7,1,0,570952.0,2911157.0,
2013-03-17,0.0,0.0,0.0,1,0,0,490765.0,2742138.0,
2013-03-18,0.65,0.0,3.0,2,0,0,455396.0,2232070.0,
2013-03-19,0.36,2.0,0.0,3,0,0,474503.0,2242907.0,
2013-03-20,0.0,0.0,0.0,4,0,0,491295.0,2374171.0,
2013-03-21,0.0,0.0,0.0,5,0,0,501362.0,2467026.0,
2013-03-22,0.0,0.0,0.0,6,1,0,545398.0,2673800.0,
2013-03-23,0.0,0.0,0.0,7,1,0,550590.0,2781636.0,
2013-03-24,0.0,0.0,0.0,1,0,0,465359.0,2603361.0,
2013-03-25,0.17,0.0,0.0,2,0,0,436310.0,2148633.0,
2013-03-26,0.0,0.0,0.0,3,0,0,458068.0,2272440.0,
2013-03-27,0.0,0.0,0.0,4,0,0,484357.0,2340262.0,
2013-03-28,0.0,0.0,0.0,5,0,0,509834.0,2530591.0,
2013-03-29,0.0,0.0,0.0,6,1,0,516469.0,2599025.0,
2013-03-30,0.0,0.0,0.0,7,1,0,502093.0,2578020.0,
2013-03-31,0.08,0.0,0.0,1,0,0,444712.0,2498487.0,
2013-04-01,0.0,0.0,0.0,2,0,0,426463.0,2209352.0,
2013-04-02,0.0,0.0,0.0,3,0,0,493169.0,2375574.0,
2013-04-03,0.0,0.0,0.0,4,0,0,511553.0,2428752.0,
2013-04-04,0.0,0.0,0.0,5,0,0,530174.0,2590597.0,
2013-04-05,0.0,0.0,0.0,6,1,0,551917.0,2697163.0,
2013-04-06,0.0,0.0,0.0,7,1,0,530347.0,2717024.0,
2013-04-07,0.0,0.0,0.0,1,0,0,458408.0,2634727.0,
2013-04-08,0.0,0.0,0.0,2,0,0,438152.0,2190470.0,
2013-04-09,0.0,0.0,0.0,3,0,0,474749.0,2262794.0,
2013-04-10,0.49,0.0,0.0,4,0,0,500773.0,2360261.0,
2013-04-11,0.0,0.0,0.0,5,0,0,522557.0,2606189.0,
2013-04-12,0.63,0.0,0.0,6,1,0,562271.0,2650436.0,
2013-04-13,0.01,0.0,0.0,7,1,0,552838.0,2764005.0,
2013-04-14,0.0,0.0,0.0,1,0,0,482878.0,2733958.0,
2013-04-15,0.0,0.0,0.0,2,0,0,458586.0,2309297.0,
2013-04-16,0.0,0.0,0.0,3,0,0,478695.0,2278011.0,
2013-04-17,0.02,0.0,0.0,4,0,0,499275.0,2377353.0,
2013-04-18,0.01,0.0,0.0,5,0,0,522856.0,2551428.0,
2013-04-19,0.05,0.0,0.0,6,1,0,539053.0,2682577.0,
2013-04-20,0.06,0.0,0.0,7,1,0,565205.0,2853842.0,
2013-04-21,0.0,0.0,0.0,1,0,0,478068.0,2681089.0,
2013-04-22,0.0,0.0,0.0,2,0,0,452170.0,2244497.0,
2013-04-23,0.0,0.0,0.0,3,0,0,493501.0,2341088.0,
